frame,seed,policy,psnr,psnr_pre,psnr_post,delta_q_step,delta_q_trajectory,delta_q_cumulative,ssim,depth_l1,n_gaussians,n_selected,fraction_selected,predicted_cost,scheduled_cost,budget_ms,actual_opt_ms,frame_wall_ms,is_pred_violation,is_opt_violation,is_frame_violation,jaccard_overlap,rejected_negative_count,norm_drift,vram_allocated_mb,vram_max_mb
29,44,ours,12.123255729675293,12.123255729675293,12.123255729675293,0.0,-0.004595518112182617,-1.3117730617523193,0.48903805017471313,1.4478615522384644,5494,0,0.0,0.0,0.0,15.0,0.0,6057.212711995817,False,False,True,0.0,586,0.1400783658027649,60.41796875,538.40771484375
1,45,no_op,13.458311557769775,13.458311557769775,13.458311557769775,0.0,0.023282766342163086,0.023282766342163086,0.653879702091217,1.3533592224121094,3577,0,0.0,0.0,0.0,15.0,0.0,4888.034212999628,False,False,True,0.0,0,0.0,59.92529296875,538.40771484375
2,45,no_op,13.426729440689087,13.426729440689087,13.426729440689087,0.0,-0.03158211708068848,-0.00829935073852539,0.6502722501754761,1.3560621738433838,3646,0,0.0,0.0,0.0,15.0,0.0,4853.723287000321,False,False,True,0.0,0,0.0,59.947265625,538.40771484375
3,45,no_op,13.299117088317871,13.299117088317871,13.299117088317871,0.0,-0.12761235237121582,-0.1359117031097412,0.6373764276504517,1.3608897924423218,3716,0,0.0,0.0,0.0,15.0,0.0,5048.098225001013,False,False,True,0.0,0,0.0,59.97607421875,538.40771484375
4,45,no_op,13.120282888412476,13.120282888412476,13.120282888412476,0.0,-0.1788341999053955,-0.3147459030151367,0.620360791683197,1.3368854522705078,3787,0,0.0,0.0,0.0,15.0,0.0,4953.244002994325,False,False,True,0.0,0,0.0,59.9873046875,538.40771484375
5,45,no_op,12.948882579803467,12.948882579803467,12.948882579803467,0.0,-0.1714003086090088,-0.4861462116241455,0.6036170721054077,1.36764395236969,3853,0,0.0,0.0,0.0,15.0,0.0,4937.996475004184,False,False,True,0.0,0,0.0,60.0087890625,538.40771484375
6,45,no_op,12.876368761062622,12.876368761062622,12.876368761062622,0.0,-0.07251381874084473,-0.5586600303649902,0.5972933173179626,1.3397855758666992,3921,0,0.0,0.0,0.0,15.0,0.0,5046.759938006289,False,False,True,0.0,0,0.0,60.02001953125,538.40771484375
7,45,no_op,12.829456329345703,12.829456329345703,12.829456329345703,0.0,-0.046912431716918945,-0.6055724620819092,0.5925743579864502,1.3465946912765503,3988,0,0.0,0.0,0.0,15.0,0.0,5082.978582002397,False,False,True,0.0,0,0.0,60.04150390625,538.40771484375
8,45,no_op,12.822682857513428,12.822682857513428,12.822682857513428,0.0,-0.006773471832275391,-0.6123459339141846,0.5923610329627991,1.3449037075042725,4062,0,0.0,0.0,0.0,15.0,0.0,5135.376204001659,False,False,True,0.0,0,0.0,60.05517578125,538.40771484375
9,45,no_op,12.774627208709717,12.774627208709717,12.774627208709717,0.0,-0.04805564880371094,-0.6604015827178955,0.5837478041648865,1.330196738243103,4129,0,0.0,0.0,0.0,15.0,0.0,5078.517308997107,False,False,True,0.0,0,0.0,60.076171875,538.40771484375
10,45,no_op,12.7025306224823,12.7025306224823,12.7025306224823,0.0,-0.07209658622741699,-0.7324981689453125,0.5727865695953369,1.329634428024292,4195,0,0.0,0.0,0.0,15.0,0.0,5163.271393001196,False,False,True,0.0,0,0.0,60.0888671875,538.40771484375
11,45,no_op,12.639706134796143,12.639706134796143,12.639706134796143,0.0,-0.06282448768615723,-0.7953226566314697,0.5613435506820679,1.3303253650665283,4260,0,0.0,0.0,0.0,15.0,0.0,5307.551666999643,False,False,True,0.0,0,0.0,60.10888671875,538.40771484375
12,45,no_op,12.516148090362549,12.516148090362549,12.516148090362549,0.0,-0.12355804443359375,-0.9188807010650635,0.5443249940872192,1.3418779373168945,4323,0,0.0,0.0,0.0,15.0,0.0,5344.4039820024045,False,False,True,0.0,0,0.0,60.12158203125,538.40771484375
13,45,no_op,12.33573317527771,12.33573317527771,12.33573317527771,0.0,-0.18041491508483887,-1.0992956161499023,0.5208688974380493,1.3744534254074097,4396,0,0.0,0.0,0.0,15.0,0.0,5422.802988003241,False,False,True,0.0,0,0.0,60.14404296875,538.40771484375
14,45,no_op,12.22485899925232,12.22485899925232,12.22485899925232,0.0,-0.11087417602539062,-1.210169792175293,0.5046875476837158,1.3736311197280884,4462,0,0.0,0.0,0.0,15.0,0.0,5487.676447002741,False,False,True,0.0,0,0.0,60.1552734375,538.40771484375
15,45,no_op,12.094261646270752,12.094261646270752,12.094261646270752,0.0,-0.13059735298156738,-1.3407671451568604,0.4857630133628845,1.3793480396270752,4536,0,0.0,0.0,0.0,15.0,0.0,5430.402895006409,False,False,True,0.0,0,0.0,60.1767578125,538.40771484375
16,45,no_op,11.974800825119019,11.974800825119019,11.974800825119019,0.0,-0.1194608211517334,-1.4602279663085938,0.4691544473171234,1.3964228630065918,4605,0,0.0,0.0,0.0,15.0,0.0,5424.475715997687,False,False,True,0.0,0,0.0,60.18798828125,538.40771484375
17,45,no_op,11.92438006401062,11.92438006401062,11.92438006401062,0.0,-0.05042076110839844,-1.5106487274169922,0.4606565833091736,1.4090666770935059,4677,0,0.0,0.0,0.0,15.0,0.0,5557.5500299964915,False,False,True,0.0,0,0.0,60.21630859375,538.40771484375
18,45,no_op,11.790677309036255,11.790677309036255,11.790677309036255,0.0,-0.13370275497436523,-1.6443514823913574,0.43783482909202576,1.4057201147079468,4743,0,0.0,0.0,0.0,15.0,0.0,5577.215320998221,False,False,True,0.0,0,0.0,60.23876953125,538.40771484375
19,45,no_op,11.719884872436523,11.719884872436523,11.719884872436523,0.0,-0.07079243659973145,-1.7151439189910889,0.4275606870651245,1.421609878540039,4817,0,0.0,0.0,0.0,15.0,0.0,5641.329329002474,False,False,True,0.0,0,0.0,60.25,538.40771484375
20,45,no_op,11.709706783294678,11.709706783294678,11.709706783294678,0.0,-0.010178089141845703,-1.7253220081329346,0.4211795926094055,1.424498438835144,4891,0,0.0,0.0,0.0,15.0,0.0,5631.043706001947,False,False,True,0.0,0,0.0,60.271484375,538.40771484375
21,45,no_op,11.643708944320679,11.643708944320679,11.643708944320679,0.0,-0.06599783897399902,-1.7913198471069336,0.40861332416534424,1.4319705963134766,4954,0,0.0,0.0,0.0,15.0,0.0,5571.135844002129,False,False,True,0.0,0,0.0,60.28515625,538.40771484375
22,45,no_op,11.622333526611328,11.622333526611328,11.622333526611328,0.0,-0.021375417709350586,-1.8126952648162842,0.40651506185531616,1.4348652362823486,5020,0,0.0,0.0,0.0,15.0,0.0,5689.328520995332,False,False,True,0.0,0,0.0,60.30517578125,538.40771484375
23,45,no_op,11.642338037490845,11.642338037490845,11.642338037490845,0.0,0.0200045108795166,-1.7926907539367676,0.40878725051879883,1.4314640760421753,5090,0,0.0,0.0,0.0,15.0,0.0,5804.476016994158,False,False,True,0.0,0,0.0,60.318359375,538.40771484375
24,45,no_op,11.731212139129639,11.731212139129639,11.731212139129639,0.0,0.08887410163879395,-1.7038166522979736,0.4231588840484619,1.4347059726715088,5164,0,0.0,0.0,0.0,15.0,0.0,5821.5064340038225,False,False,True,0.0,0,0.0,60.34130859375,538.40771484375
25,45,no_op,11.83964490890503,11.83964490890503,11.83964490890503,0.0,0.10843276977539062,-1.595383882522583,0.4412804841995239,1.4379076957702637,5232,0,0.0,0.0,0.0,15.0,0.0,5736.998666005093,False,False,True,0.0,0,0.0,60.3525390625,538.40771484375
26,45,no_op,11.868464946746826,11.868464946746826,11.868464946746826,0.0,0.028820037841796875,-1.5665638446807861,0.4510021209716797,1.436058521270752,5298,0,0.0,0.0,0.0,15.0,0.0,5747.139030994731,False,False,True,0.0,0,0.0,60.3740234375,538.40771484375
27,45,no_op,11.973097324371338,11.973097324371338,11.973097324371338,0.0,0.10463237762451172,-1.4619314670562744,0.46848177909851074,1.454829454421997,5365,0,0.0,0.0,0.0,15.0,0.0,5784.505295996496,False,False,True,0.0,0,0.0,60.38525390625,538.40771484375
28,45,no_op,12.144311666488647,12.144311666488647,12.144311666488647,0.0,0.17121434211730957,-1.2907171249389648,0.49315160512924194,1.462035894393921,5428,0,0.0,0.0,0.0,15.0,0.0,5974.701938997896,False,False,True,0.0,0,0.0,60.40673828125,538.40771484375
29,45,no_op,12.143183946609497,12.143183946609497,12.143183946609497,0.0,-0.0011277198791503906,-1.2918448448181152,0.4934881627559662,1.4478615522384644,5500,0,0.0,0.0,0.0,15.0,0.0,5990.151244994195,False,False,True,0.0,0,0.0,60.41796875,538.40771484375
1,45,error_only,13.458311557769775,13.458311557769775,13.458311557769775,0.0,0.023282766342163086,0.023282766342163086,0.653879702091217,1.3533592224121094,3576,0,0.0,0.0,0.0,15.0,0.0,4751.895890993183,False,False,True,0.0,0,0.0,59.92529296875,538.40771484375
2,45,error_only,13.424633741378784,13.424633741378784,13.424633741378784,0.0,-0.03367781639099121,-0.010395050048828125,0.6499913334846497,1.3560621738433838,3640,0,0.0,0.0,0.0,15.0,0.0,4788.614616001723,False,False,True,0.0,0,0.0,59.947265625,538.40771484375
3,45,error_only,13.292979001998901,13.292979001998901,13.292979001998901,0.0,-0.1316547393798828,-0.14204978942871094,0.6368159651756287,1.3608897924423218,3703,0,0.0,0.0,0.0,15.0,0.0,4914.93464299856,False,False,True,0.0,0,0.0,59.95849609375,538.40771484375
4,45,error_only,13.113524913787842,13.113524913787842,13.113524913787842,0.0,-0.17945408821105957,-0.3215038776397705,0.6199289560317993,1.3368854522705078,3774,0,0.0,0.0,0.0,15.0,0.0,5024.380819995713,False,False,True,0.0,0,0.0,59.97998046875,538.40771484375
5,45,error_only,12.951769828796387,12.951769828796387,12.951769828796387,0.0,-0.16175508499145508,-0.4832589626312256,0.6038447618484497,1.36764395236969,3847,0,0.0,0.0,0.0,15.0,0.0,5098.479779000627,False,False,True,0.0,0,0.0,60.0087890625,538.40771484375
6,45,error_only,12.885777950286865,12.885777950286865,12.885777950286865,0.0,-0.06599187850952148,-0.5492508411407471,0.5979446768760681,1.3397855758666992,3918,0,0.0,0.0,0.0,15.0,0.0,5090.966236995882,False,False,True,0.0,0,0.0,60.02001953125,538.40771484375
7,45,error_only,12.836081981658936,12.836081981658936,12.836081981658936,0.0,-0.04969596862792969,-0.5989468097686768,0.5929645299911499,1.3465946912765503,3984,0,0.0,0.0,0.0,15.0,0.0,5066.810593001719,False,False,True,0.0,0,0.0,60.04150390625,538.40771484375
8,45,error_only,12.834643125534058,12.834643125534058,12.834643125534058,0.0,-0.0014388561248779297,-0.6003856658935547,0.5931236147880554,1.3449037075042725,4050,0,0.0,0.0,0.0,15.0,0.0,5127.1452209985,False,False,True,0.0,0,0.0,60.052734375,538.40771484375
9,45,error_only,12.785232067108154,12.785232067108154,12.785232067108154,0.0,-0.04941105842590332,-0.649796724319458,0.5842999219894409,1.330196738243103,4123,0,0.0,0.0,0.0,15.0,0.0,5162.828232998436,False,False,True,0.0,0,0.0,60.07470703125,538.40771484375
10,45,error_only,12.720307111740112,12.720307111740112,12.720307111740112,0.0,-0.06492495536804199,-0.7147216796875,0.5733487606048584,1.329634428024292,4191,0,0.0,0.0,0.0,15.0,0.0,5279.252717999043,False,False,True,0.0,0,0.0,60.08837890625,538.40771484375
11,45,error_only,12.64758825302124,12.64758825302124,12.64758825302124,0.0,-0.07271885871887207,-0.7874405384063721,0.5607945919036865,1.3303253650665283,4261,0,0.0,0.0,0.0,15.0,0.0,5218.503923002572,False,False,True,0.0,0,0.0,60.10888671875,538.40771484375
12,45,error_only,12.528926134109497,12.528926134109497,12.528926134109497,0.0,-0.11866211891174316,-0.9061026573181152,0.5441206097602844,1.3418779373168945,4335,0,0.0,0.0,0.0,15.0,0.0,5232.497109995165,False,False,True,0.0,0,0.0,60.12158203125,538.40771484375
13,45,error_only,12.352380752563477,12.352380752563477,12.352380752563477,0.0,-0.1765453815460205,-1.0826480388641357,0.5208078622817993,1.3744534254074097,4408,0,0.0,0.0,0.0,15.0,0.0,5254.5895380026195,False,False,True,0.0,0,0.0,60.14404296875,538.40771484375
14,45,error_only,12.231255769729614,12.231255769729614,12.231255769729614,0.0,-0.1211249828338623,-1.203773021697998,0.5034522414207458,1.3736311197280884,4479,0,0.0,0.0,0.0,15.0,0.0,5304.892986998311,False,False,True,0.0,0,0.0,60.1552734375,538.40771484375
15,45,error_only,12.097249031066895,12.097249031066895,12.097249031066895,0.0,-0.13400673866271973,-1.3377797603607178,0.48430532217025757,1.3793480396270752,4543,0,0.0,0.0,0.0,15.0,0.0,5404.864673000702,False,False,True,0.0,0,0.0,60.1767578125,538.40771484375
16,45,error_only,11.98143482208252,11.98143482208252,11.98143482208252,0.0,-0.115814208984375,-1.4535939693450928,0.4682108759880066,1.3964228630065918,4614,0,0.0,0.0,0.0,15.0,0.0,5485.618474005605,False,False,True,0.0,0,0.0,60.2060546875,538.40771484375
17,45,error_only,11.929113864898682,11.929113864898682,11.929113864898682,0.0,-0.05232095718383789,-1.5059149265289307,0.4595169425010681,1.4090666770935059,4681,0,0.0,0.0,0.0,15.0,0.0,5590.781879000133,False,False,True,0.0,0,0.0,60.21728515625,538.40771484375
18,45,error_only,11.810388565063477,11.810388565063477,11.810388565063477,0.0,-0.11872529983520508,-1.6246402263641357,0.4382939338684082,1.4057201147079468,4745,0,0.0,0.0,0.0,15.0,0.0,5559.1081230013515,False,False,True,0.0,0,0.0,60.23876953125,538.40771484375
19,45,error_only,11.742794513702393,11.742794513702393,11.742794513702393,0.0,-0.06759405136108398,-1.6922342777252197,0.42852121591567993,1.421609878540039,4815,0,0.0,0.0,0.0,15.0,0.0,5613.904794998234,False,False,True,0.0,0,0.0,60.25,538.40771484375
20,45,error_only,11.736770868301392,11.736770868301392,11.736770868301392,0.0,-0.0060236454010009766,-1.6982579231262207,0.4224795997142792,1.424498438835144,4886,0,0.0,0.0,0.0,15.0,0.0,5637.095393998607,False,False,True,0.0,0,0.0,60.271484375,538.40771484375
21,45,error_only,11.668858528137207,11.668858528137207,11.668858528137207,0.0,-0.06791234016418457,-1.7661702632904053,0.40952762961387634,1.4319705963134766,4958,0,0.0,0.0,0.0,15.0,0.0,5666.308125000796,False,False,True,0.0,0,0.0,60.28515625,538.40771484375
22,45,error_only,11.653225421905518,11.653225421905518,11.653225421905518,0.0,-0.015633106231689453,-1.7818033695220947,0.40812385082244873,1.4348652362823486,5023,0,0.0,0.0,0.0,15.0,0.0,5706.39939600369,False,False,True,0.0,0,0.0,60.30517578125,538.40771484375
23,45,error_only,11.683156490325928,11.683156490325928,11.683156490325928,0.0,0.029931068420410156,-1.7518723011016846,0.41152089834213257,1.4314640760421753,5092,0,0.0,0.0,0.0,15.0,0.0,5740.959370996279,False,False,True,0.0,0,0.0,60.318359375,538.40771484375
24,45,error_only,11.780587434768677,11.780587434768677,11.780587434768677,0.0,0.09743094444274902,-1.6544413566589355,0.4269556999206543,1.4347059726715088,5166,0,0.0,0.0,0.0,15.0,0.0,5816.057346004527,False,False,True,0.0,0,0.0,60.34130859375,538.40771484375
25,45,error_only,11.884593963623047,11.884593963623047,11.884593963623047,0.0,0.10400652885437012,-1.5504348278045654,0.4440053403377533,1.4379076957702637,5228,0,0.0,0.0,0.0,15.0,0.0,5781.898936998914,False,False,True,0.0,0,0.0,60.3525390625,538.40771484375
26,45,error_only,11.912024021148682,11.912024021148682,11.912024021148682,0.0,0.027430057525634766,-1.5230047702789307,0.4526820778846741,1.436058521270752,5303,0,0.0,0.0,0.0,15.0,0.0,5741.440373996738,False,False,True,0.0,0,0.0,60.3740234375,538.40771484375
27,45,error_only,12.00678825378418,12.00678825378418,12.00678825378418,0.0,0.09476423263549805,-1.4282405376434326,0.46907198429107666,1.454829454421997,5374,0,0.0,0.0,0.0,15.0,0.0,5921.082596003544,False,False,True,0.0,0,0.0,60.38525390625,538.40771484375
28,45,error_only,12.175228595733643,12.175228595733643,12.175228595733643,0.0,0.1684403419494629,-1.2598001956939697,0.4930105209350586,1.462035894393921,5451,0,0.0,0.0,0.0,15.0,0.0,5825.10278600239,False,False,True,0.0,0,0.0,60.4130859375,538.40771484375
29,45,error_only,12.17867374420166,12.17867374420166,12.17867374420166,0.0,0.003445148468017578,-1.2563550472259521,0.4935298562049866,1.4478615522384644,5518,0,0.0,0.0,0.0,15.0,0.0,5963.422904002073,False,False,True,0.0,0,0.0,60.435546875,538.40771484375
1,45,ours,13.458311557769775,13.458311557769775,13.458311557769775,0.0,0.023282766342163086,0.023282766342163086,0.653879702091217,1.3533592224121094,3571,0,0.0,0.0,0.0,15.0,0.0,4936.674274002144,False,False,True,0.0,8,0.8309964537620544,59.92529296875,538.40771484375
2,45,ours,13.423380851745605,13.423380851745605,13.423380851745605,0.0,-0.03493070602416992,-0.011647939682006836,0.6499909162521362,1.3560621738433838,3640,0,0.0,0.0,0.0,15.0,0.0,4978.957150997303,False,False,True,0.0,3560,0.7532217502593994,59.947265625,538.40771484375
3,45,ours,13.294591903686523,13.294591903686523,13.294591903686523,0.0,-0.12878894805908203,-0.14043688774108887,0.6369080543518066,1.3608897924423218,3710,0,0.0,0.0,0.0,15.0,0.0,4866.340253996896,False,False,True,0.0,2173,0.6838040947914124,59.95849609375,538.40771484375
4,45,ours,13.112339973449707,13.112339973449707,13.112339973449707,0.0,-0.1822519302368164,-0.3226888179779053,0.6197501420974731,1.3368854522705078,3781,0,0.0,0.0,0.0,15.0,0.0,5065.023151000787,False,False,True,0.0,2257,0.6217743754386902,59.986328125,538.40771484375
5,45,ours,12.9477059841156,12.9477059841156,12.9477059841156,0.0,-0.16463398933410645,-0.4873228073120117,0.6035488843917847,1.36764395236969,3854,0,0.0,0.0,0.0,15.0,0.0,5081.964273995254,False,False,True,0.0,2868,0.5660945177078247,60.0087890625,538.40771484375
6,45,ours,12.884007692337036,12.884007692337036,12.884007692337036,0.0,-0.06369829177856445,-0.5510210990905762,0.5978459715843201,1.3397855758666992,3924,0,0.0,0.0,0.0,15.0,0.0,5135.880950001592,False,False,True,0.0,3382,0.5163383483886719,60.02001953125,538.40771484375
7,45,ours,12.851542234420776,12.851542234420776,12.851542234420776,0.0,-0.032465457916259766,-0.5834865570068359,0.5943133234977722,1.3465946912765503,3999,0,0.0,0.0,0.0,15.0,0.0,5095.99123299995,False,False,True,0.0,3596,0.47183191776275635,60.04150390625,538.40771484375
8,45,ours,12.852455377578735,12.852455377578735,12.852455377578735,0.0,0.0009131431579589844,-0.582573413848877,0.5948325991630554,1.3449037075042725,4070,0,0.0,0.0,0.0,15.0,0.0,5094.913296001323,False,False,True,0.0,3715,0.4319923222064972,60.0556640625,538.40771484375
9,45,ours,12.808034420013428,12.808034420013428,12.808034420013428,0.0,-0.04442095756530762,-0.6269943714141846,0.5864207744598389,1.330196738243103,4144,0,0.0,0.0,0.0,15.0,0.0,5218.990251996729,False,False,True,0.0,3793,0.39619654417037964,60.07861328125,538.40771484375
10,45,ours,12.724392414093018,12.724392414093018,12.724392414093018,0.0,-0.08364200592041016,-0.7106363773345947,0.5744469165802002,1.329634428024292,4220,0,0.0,0.0,0.0,15.0,0.0,5296.398835998843,False,False,True,0.0,3864,0.3643362820148468,60.08984375,538.40771484375
11,45,ours,12.654987573623657,12.654987573623657,12.654987573623657,0.0,-0.06940484046936035,-0.7800412178039551,0.5620653629302979,1.3303253650665283,4293,0,0.0,0.0,0.0,15.0,0.0,5208.8677040010225,False,False,True,0.0,3941,0.336378812789917,60.11767578125,538.40771484375
12,45,ours,12.543882131576538,12.543882131576538,12.543882131576538,0.0,-0.11110544204711914,-0.8911466598510742,0.5460182428359985,1.3418779373168945,4362,0,0.0,0.0,0.0,15.0,0.0,5310.686691002047,False,False,True,0.0,4007,0.3142959177494049,60.14013671875,538.40771484375
13,45,ours,12.370175123214722,12.370175123214722,12.370175123214722,0.0,-0.1737070083618164,-1.0648536682128906,0.5230855941772461,1.3744534254074097,4433,0,0.0,0.0,0.0,15.0,0.0,5334.9617540006875,False,False,True,0.0,4068,0.29425594210624695,60.1513671875,538.40771484375
14,45,ours,12.245171070098877,12.245171070098877,12.245171070098877,0.0,-0.12500405311584473,-1.1898577213287354,0.5055925846099854,1.3736311197280884,4500,0,0.0,0.0,0.0,15.0,0.0,5480.561465999926,False,False,True,0.0,4132,0.27613112330436707,60.1728515625,538.40771484375
15,45,ours,12.10548996925354,12.10548996925354,12.10548996925354,0.0,-0.13968110084533691,-1.3295388221740723,0.48581191897392273,1.3793480396270752,4563,0,0.0,0.0,0.0,15.0,0.0,5494.982619995426,False,False,True,0.0,4196,0.25973302125930786,60.18408203125,538.40771484375
16,45,ours,11.986618041992188,11.986618041992188,11.986618041992188,0.0,-0.11887192726135254,-1.4484107494354248,0.4690788686275482,1.3964228630065918,4627,0,0.0,0.0,0.0,15.0,0.0,5458.966354999575,False,False,True,0.0,4236,0.2447628527879715,60.2060546875,538.40771484375
17,45,ours,11.936287879943848,11.936287879943848,11.936287879943848,0.0,-0.050330162048339844,-1.4987409114837646,0.4608018398284912,1.4090666770935059,4700,0,0.0,0.0,0.0,15.0,0.0,5507.925147998321,False,False,True,0.0,4255,0.2309020608663559,60.2197265625,538.40771484375
18,45,ours,11.814435720443726,11.814435720443726,11.814435720443726,0.0,-0.12185215950012207,-1.6205930709838867,0.43892383575439453,1.4057201147079468,4767,0,0.0,0.0,0.0,15.0,0.0,5616.040820998023,False,False,True,0.0,4273,0.21878862380981445,60.23974609375,538.40771484375
19,45,ours,11.74444317817688,11.74444317817688,11.74444317817688,0.0,-0.0699925422668457,-1.6905856132507324,0.42879757285118103,1.421609878540039,4836,0,0.0,0.0,0.0,15.0,0.0,5608.85103399778,False,False,True,0.0,4281,0.20758065581321716,60.2529296875,538.40771484375
20,45,ours,11.728687286376953,11.728687286376953,11.728687286376953,0.0,-0.015755891799926758,-1.7063415050506592,0.4219145178794861,1.424498438835144,4904,0,0.0,0.0,0.0,15.0,0.0,5640.3996359949815,False,False,True,0.0,4274,0.1973433941602707,60.27294921875,538.40771484375
21,45,ours,11.66369080543518,11.66369080543518,11.66369080543518,0.0,-0.06499648094177246,-1.7713379859924316,0.408938467502594,1.4319705963134766,4973,0,0.0,0.0,0.0,15.0,0.0,5701.3911769972765,False,False,True,0.0,4279,0.18811346590518951,60.28564453125,538.40771484375
22,45,ours,11.642743349075317,11.642743349075317,11.642743349075317,0.0,-0.02094745635986328,-1.792285442352295,0.40688711404800415,1.4348652362823486,5047,0,0.0,0.0,0.0,15.0,0.0,5729.29999599728,False,False,True,0.0,4227,0.17961230874061584,60.30810546875,538.40771484375
23,45,ours,11.662548780441284,11.662548780441284,11.662548780441284,0.0,0.019805431365966797,-1.7724800109863281,0.40898722410202026,1.4314640760421753,5120,0,0.0,0.0,0.0,15.0,0.0,5781.704927001556,False,False,True,0.0,4210,0.17215995490550995,60.3193359375,538.40771484375
24,45,ours,11.752076148986816,11.752076148986816,11.752076148986816,0.0,0.08952736854553223,-1.682952642440796,0.4233134686946869,1.4347059726715088,5183,0,0.0,0.0,0.0,15.0,0.0,5795.232912998472,False,False,True,0.0,4192,0.1653503030538559,60.34130859375,538.40771484375
25,45,ours,11.85348391532898,11.85348391532898,11.85348391532898,0.0,0.10140776634216309,-1.5815448760986328,0.4400704801082611,1.4379076957702637,5246,0,0.0,0.0,0.0,15.0,0.0,5866.132561000995,False,False,True,0.0,4207,0.15910367667675018,60.3525390625,538.40771484375
26,45,ours,11.874111890792847,11.874111890792847,11.874111890792847,0.0,0.020627975463867188,-1.5609169006347656,0.44847095012664795,1.436058521270752,5315,0,0.0,0.0,0.0,15.0,0.0,5906.076275998203,False,False,True,0.0,4220,0.1534346491098404,60.38037109375,538.40771484375
27,45,ours,11.980834007263184,11.980834007263184,11.980834007263184,0.0,0.10672211647033691,-1.4541947841644287,0.4661685824394226,1.454829454421997,5378,0,0.0,0.0,0.0,15.0,0.0,5877.594995996333,False,False,True,0.0,4261,0.14860430359840393,60.40283203125,538.40771484375
28,45,ours,12.166554927825928,12.166554927825928,12.166554927825928,0.0,0.18572092056274414,-1.2684738636016846,0.4922313094139099,1.462035894393921,5445,0,0.0,0.0,0.0,15.0,0.0,5981.9428050032,False,False,True,0.0,4287,0.14401334524154663,60.4140625,538.40771484375
29,45,ours,12.165579795837402,12.165579795837402,12.165579795837402,0.0,-0.0009751319885253906,-1.26944899559021,0.4926234185695648,1.4478615522384644,5516,0,0.0,0.0,0.0,15.0,0.0,5990.658952003287,False,False,True,0.0,4322,0.13966144621372223,60.435546875,538.40771484375
1,46,no_op,13.458311557769775,13.458311557769775,13.458311557769775,0.0,0.023282766342163086,0.023282766342163086,0.653879702091217,1.3533592224121094,3575,0,0.0,0.0,0.0,15.0,0.0,4870.248558996536,False,False,True,0.0,0,0.0,59.92529296875,538.40771484375
2,46,no_op,13.426016569137573,13.426016569137573,13.426016569137573,0.0,-0.03229498863220215,-0.009012222290039062,0.6501633524894714,1.3560621738433838,3644,0,0.0,0.0,0.0,15.0,0.0,9454.906464998203,False,False,True,0.0,0,0.0,59.947265625,538.40771484375
3,46,no_op,13.297803401947021,13.297803401947021,13.297803401947021,0.0,-0.12821316719055176,-0.13722538948059082,0.6371715068817139,1.3608897924423218,3713,0,0.0,0.0,0.0,15.0,0.0,5195.923229999607,False,False,True,0.0,0,0.0,59.97607421875,538.40771484375
4,46,no_op,13.11655044555664,13.11655044555664,13.11655044555664,0.0,-0.18125295639038086,-0.3184783458709717,0.6200003027915955,1.3368854522705078,3784,0,0.0,0.0,0.0,15.0,0.0,5108.877104998101,False,False,True,0.0,0,0.0,59.9873046875,538.40771484375
5,46,no_op,12.948180437088013,12.948180437088013,12.948180437088013,0.0,-0.16837000846862793,-0.4868483543395996,0.6037535071372986,1.36764395236969,3851,0,0.0,0.0,0.0,15.0,0.0,5298.91347100056,False,False,True,0.0,0,0.0,60.0087890625,538.40771484375
6,46,no_op,12.882965803146362,12.882965803146362,12.882965803146362,0.0,-0.06521463394165039,-0.55206298828125,0.5978649854660034,1.3397855758666992,3919,0,0.0,0.0,0.0,15.0,0.0,5285.574430999986,False,False,True,0.0,0,0.0,60.02001953125,538.40771484375
7,46,no_op,12.841308116912842,12.841308116912842,12.841308116912842,0.0,-0.04165768623352051,-0.5937206745147705,0.5934946537017822,1.3465946912765503,3988,0,0.0,0.0,0.0,15.0,0.0,5550.758796998707,False,False,True,0.0,0,0.0,60.04150390625,538.40771484375
8,46,no_op,12.83342719078064,12.83342719078064,12.83342719078064,0.0,-0.007880926132202148,-0.6016016006469727,0.5932261943817139,1.3449037075042725,4060,0,0.0,0.0,0.0,15.0,0.0,5334.571530998801,False,False,True,0.0,0,0.0,60.05517578125,538.40771484375
9,46,no_op,12.790074348449707,12.790074348449707,12.790074348449707,0.0,-0.04335284233093262,-0.6449544429779053,0.5847877264022827,1.330196738243103,4128,0,0.0,0.0,0.0,15.0,0.0,5414.779403996363,False,False,True,0.0,0,0.0,60.07568359375,538.40771484375
10,46,no_op,12.712305784225464,12.712305784225464,12.712305784225464,0.0,-0.07776856422424316,-0.7227230072021484,0.5733602643013,1.329634428024292,4199,0,0.0,0.0,0.0,15.0,0.0,5318.00959300017,False,False,True,0.0,0,0.0,60.0888671875,538.40771484375
11,46,no_op,12.646660804748535,12.646660804748535,12.646660804748535,0.0,-0.06564497947692871,-0.7883679866790771,0.5614102482795715,1.3303253650665283,4267,0,0.0,0.0,0.0,15.0,0.0,5343.273813996348,False,False,True,0.0,0,0.0,60.111328125,538.40771484375
12,46,no_op,12.536354064941406,12.536354064941406,12.536354064941406,0.0,-0.1103067398071289,-0.898674726486206,0.5454286336898804,1.3418779373168945,4336,0,0.0,0.0,0.0,15.0,0.0,5441.1269150004955,False,False,True,0.0,0,0.0,60.12255859375,538.40771484375
