seed,policy,frame,psnr,psnr_pre,ssim,depth_l1,opt_time_ms,frame_time_ms,n_gaussians,n_optimized,fraction_optimized,budget_violation,budget_utilization
43,ours,1,12.11105227470398,12.107350826263428,0.7917432188987732,1.1868295669555664,39.3986701965332,6704.685926437378,4067,8,0.001967051880993361,True,2.6265780131022134
43,ours,2,10.6508207321167,10.645996332168579,0.7088713049888611,1.198093056678772,39.258718490600586,6743.05534362793,4140,7,0.0016908212560386474,True,2.6172478993733725
43,ours,3,9.977651238441467,9.971274137496948,0.6600559949874878,1.2117592096328735,56.69856071472168,6723.238706588745,4215,7,0.00166073546856465,True,3.779904047648112
43,ours,4,9.602915644645691,9.595907926559448,0.6317967772483826,1.2267011404037476,47.37663269042969,6556.842803955078,4285,7,0.001633605600933489,True,3.158442179361979
43,ours,5,9.37895655632019,9.372223019599915,0.6134836077690125,1.2441041469573975,44.23213005065918,6630.7408809661865,4358,7,0.0016062413951353832,True,2.9488086700439453
43,ours,6,9.070708751678467,9.06208336353302,0.5821195244789124,1.2664825916290283,35.98332405090332,6936.447381973267,4430,7,0.001580135440180587,True,2.398888270060221
43,ours,7,8.496683239936829,8.484031558036804,0.518843412399292,1.2927361726760864,41.21732711791992,7000.372648239136,4505,7,0.0015538290788013318,True,2.747821807861328
43,ours,8,7.995264530181885,7.991238832473755,0.46038299798965454,1.3173243999481201,37.75382041931152,7114.140748977661,4577,9,0.0019663535066637536,True,2.516921361287435
43,ours,9,7.639219164848328,7.637429237365723,0.4127863645553589,1.3413559198379517,44.063568115234375,6922.446966171265,4648,9,0.00193631669535284,True,2.9375712076822915
43,ours,10,7.31320321559906,7.309141159057617,0.36620280146598816,1.364081859588623,53.09009552001953,7084.477663040161,4718,9,0.0019075879610004239,True,3.5393397013346353
43,ours,11,7.083633542060852,7.082688212394714,0.33230534195899963,1.383009910583496,64.17417526245117,7268.736362457275,4793,8,0.001669100771959107,True,4.278278350830078
43,ours,12,6.873742938041687,6.872931718826294,0.2990628480911255,1.401408314704895,54.98862266540527,7317.758321762085,4866,8,0.0016440608302507192,True,3.665908177693685
43,ours,13,6.679636240005493,6.676955223083496,0.26597902178764343,1.423335075378418,48.77328872680664,7285.296201705933,4942,8,0.0016187778227438284,True,3.2515525817871094
43,ours,14,6.4541590213775635,6.4503782987594604,0.2278819978237152,1.4390535354614258,44.61669921875,7365.2825355529785,5013,8,0.0015958507879513266,True,2.9744466145833335
43,ours,15,6.351100206375122,6.3488757610321045,0.2079450786113739,1.445443034172058,39.26849365234375,7367.304563522339,5087,7,0.0013760566149007274,True,2.6178995768229165
43,ours,16,6.3073402643203735,6.299045085906982,0.19604426622390747,1.448603630065918,56.777000427246094,7391.338348388672,5159,8,0.0015506881178522969,True,3.7851333618164062
43,ours,17,6.217629313468933,6.181412935256958,0.17827004194259644,1.446230411529541,38.84410858154297,7474.69425201416,5229,7,0.0013386880856760374,True,2.5896072387695312
43,ours,18,6.202757358551025,6.167423129081726,0.17504873871803284,1.4437779188156128,35.157203674316406,7224.390268325806,5301,7,0.0013205055649877383,True,2.3438135782877603
43,ours,19,6.245630979537964,6.19417130947113,0.17645511031150818,1.4304105043411255,32.10616111755371,7522.2978591918945,5375,6,0.0011162790697674418,True,2.1404107411702475
43,ours,20,6.248872876167297,6.196801662445068,0.1709396094083786,1.422119140625,22.477149963378906,7492.2356605529785,5448,3,0.0005506607929515419,True,1.4984766642252605
43,ours,21,6.227722764015198,6.15983784198761,0.15919172763824463,1.4127949476242065,25.649547576904297,7629.511594772339,5517,3,0.000543773790103317,True,1.7099698384602864
43,ours,22,6.244186162948608,6.203945875167847,0.153921440243721,1.393338680267334,17.69089698791504,7612.483024597168,5584,3,0.0005372492836676218,True,1.1793931325276692
43,ours,23,6.351453065872192,6.298748254776001,0.16552361845970154,1.3829702138900757,36.12375259399414,7575.045824050903,5654,3,0.0005305978068623983,True,2.408250172932943
43,ours,24,6.509948968887329,6.432314515113831,0.18283478915691376,1.3705261945724487,28.516769409179688,7659.510612487793,5729,3,0.0005236515971373713,True,1.9011179606119792
43,ours,25,6.638850569725037,6.57861053943634,0.19813530147075653,1.354244589805603,30.950307846069336,7741.846799850464,5803,3,0.0005169739789763915,True,2.0633538564046225
43,ours,26,6.798790693283081,6.725952625274658,0.22333702445030212,1.3435733318328857,39.42465782165527,7771.634340286255,5875,3,0.0005106382978723404,True,2.628310521443685
43,ours,27,7.02630341053009,6.957230567932129,0.248740553855896,1.3610678911209106,28.36441993713379,8101.022005081177,5943,3,0.0005047955577990914,True,1.8909613291422527
43,ours,28,7.198853492736816,7.15506911277771,0.2691640853881836,1.358824610710144,26.43108367919922,8012.057304382324,6013,3,0.0004989190088142358,True,1.762072245279948
43,ours,29,7.308076024055481,7.2555965185165405,0.285101056098938,1.3535387516021729,25.475502014160156,8350.559949874878,6083,2,0.0003287851389117212,True,1.6983668009440105
43,ours,30,7.441750168800354,7.4039387702941895,0.2934000492095947,1.3883167505264282,17.24410057067871,8273.819208145142,6157,3,0.00048725028422933245,True,1.149606704711914
43,ours,31,7.510565519332886,7.450724244117737,0.3024226427078247,1.4075913429260254,16.752243041992188,8243.126392364502,6232,3,0.00048138639281129655,True,1.1168162027994792
43,ours,32,7.533015012741089,7.48041570186615,0.30290189385414124,1.4270647764205933,19.0279483795166,8383.52918624878,6303,3,0.00047596382674916705,True,1.2685298919677734
43,ours,33,7.427087426185608,7.385997772216797,0.2931467294692993,1.4421101808547974,16.148805618286133,8590.100526809692,6374,3,0.0004706620646375902,True,1.0765870412190754
43,ours,34,7.373790740966797,7.334871888160706,0.2815426290035248,1.4384809732437134,17.426013946533203,8541.486024856567,6445,3,0.00046547711404189296,True,1.1617342631022136
43,ours,35,7.333009243011475,7.289237976074219,0.2774145305156708,1.4277493953704834,22.756099700927734,8386.582612991333,6520,2,0.00030674846625766873,True,1.5170733133951824
43,ours,36,7.314355373382568,7.275279760360718,0.27489498257637024,1.398898959159851,26.93772315979004,8355.521440505981,6590,2,0.00030349013657056146,True,1.7958482106526692
43,ours,37,7.205656170845032,7.184320092201233,0.2531132698059082,1.3787245750427246,27.136564254760742,8518.833637237549,6658,2,0.00030039050765995795,True,1.809104283650716
43,ours,38,7.092312574386597,7.053508162498474,0.2313375324010849,1.366254448890686,27.24146842956543,8186.582803726196,6725,2,0.00029739776951672863,True,1.816097895304362
43,ours,39,7.007179856300354,6.968724727630615,0.20948925614356995,1.3438533544540405,19.81973648071289,8413.774490356445,6795,2,0.00029433406916850625,True,1.3213157653808594
43,ours,40,6.78816556930542,6.748327016830444,0.15759600698947906,1.3178935050964355,29.81400489807129,8580.686330795288,6867,2,0.000291247997670016,True,1.987600326538086
43,ours,41,6.225563287734985,6.162950396537781,0.10228350758552551,1.3080415725708008,29.593706130981445,8380.292892456055,6935,2,0.00028839221341023794,True,1.9729137420654297
43,ours,42,6.209067702293396,6.0592591762542725,0.05879071354866028,1.2925934791564941,31.229257583618164,8628.746747970581,7011,2,0.0002852660105548424,True,2.0819505055745444
43,ours,43,5.834299921989441,5.687543153762817,-0.03881574794650078,1.2881077527999878,22.02916145324707,8617.690801620483,7078,2,0.00028256569652444194,True,1.4686107635498047
43,ours,44,5.530405640602112,5.420857667922974,-0.11303707212209702,1.2799770832061768,24.928569793701172,8200.112104415894,7146,2,0.000279876854184159,True,1.6619046529134114
43,ours,45,5.437902212142944,5.305284857749939,-0.13689367473125458,1.2608108520507812,19.41061019897461,8644.674301147461,7221,2,0.0002769699487605595,True,1.2940406799316406
43,ours,46,5.298286080360413,5.222572684288025,-0.18726277351379395,1.2338887453079224,22.958040237426758,8546.096086502075,7292,2,0.00027427317608337906,True,1.5305360158284504
43,ours,47,5.2976393699646,5.173422694206238,-0.19396501779556274,1.213391900062561,18.48459243774414,8486.531019210815,7362,2,0.00027166530834012495,True,1.2323061625162761
43,ours,48,5.396522283554077,5.28464138507843,-0.17339754104614258,1.1922110319137573,19.013643264770508,8224.722385406494,7436,2,0.00026896180742334586,True,1.2675762176513672
43,ours,49,5.545138716697693,5.430467128753662,-0.15525932610034943,1.1779792308807373,20.6449031829834,8380.356788635254,7509,2,0.00026634705020641894,True,1.3763268788655598
44,full,1,12.111966609954834,12.107350826263428,0.7917884588241577,1.1868295669555664,424.3032932281494,6504.684209823608,4066,4066,1.0,False,28.28688621520996
44,full,2,10.651805400848389,10.646860599517822,0.708934485912323,1.198093056678772,429.7938346862793,6636.320352554321,4140,4140,1.0,False,28.65292231241862
44,full,3,9.98073935508728,9.972990155220032,0.6601890921592712,1.2117592096328735,420.9115505218506,6662.728548049927,4215,4215,1.0,False,28.06077003479004
44,full,4,9.616814255714417,9.602435231208801,0.6327870488166809,1.2267011404037476,445.0869560241699,6734.998464584351,4292,4292,1.0,False,29.67246373494466
44,full,5,9.39871072769165,9.386374354362488,0.6149574518203735,1.2441041469573975,440.30141830444336,7146.490812301636,4365,4365,1.0,False,29.35342788696289
44,full,6,9.081149101257324,9.075244665145874,0.5828108191490173,1.2664825916290283,445.4152584075928,6881.1798095703125,4436,4436,1.0,False,29.694350560506184
44,full,7,8.494424223899841,8.492074012756348,0.5185222029685974,1.2927361726760864,436.48409843444824,7214.68448638916,4508,4508,1.0,False,29.098939895629883
44,full,8,8.00321102142334,7.992317080497742,0.46102380752563477,1.3173243999481201,454.9248218536377,7560.37712097168,4586,4586,1.0,False,30.32832145690918
44,full,9,7.647616267204285,7.646618485450745,0.41358432173728943,1.3413559198379517,459.5184326171875,7463.664770126343,4662,4662,1.0,False,30.634562174479168
44,full,10,7.312763333320618,7.309663891792297,0.3657831847667694,1.364081859588623,439.82672691345215,7255.992889404297,4736,4736,1.0,False,29.321781794230144
44,full,11,7.0823997259140015,7.079553008079529,0.33147895336151123,1.383009910583496,440.6545162200928,7347.924709320068,4811,4811,1.0,False,29.376967748006184
44,full,12,6.8810588121414185,6.8776363134384155,0.2994837164878845,1.401408314704895,439.37182426452637,7440.462350845337,4885,4885,1.0,False,29.291454950968426
44,full,13,6.686130166053772,6.684900522232056,0.2664092183113098,1.423335075378418,442.842960357666,7190.964460372925,4952,4952,1.0,False,29.522864023844402
44,full,14,6.446419358253479,6.445550322532654,0.2259030044078827,1.4390535354614258,465.8651351928711,7680.492639541626,5023,5023,1.0,False,31.05767567952474
44,full,15,6.354523301124573,6.341915726661682,0.2073381245136261,1.445443034172058,455.98411560058594,7585.284471511841,5097,5097,1.0,False,30.398941040039062
44,full,16,6.341298222541809,6.312655806541443,0.20009391009807587,1.448603630065918,464.94221687316895,7695.168495178223,5167,5167,1.0,False,30.996147791544598
44,full,17,6.241183876991272,6.213982701301575,0.1812632977962494,1.446230411529541,459.7945213317871,7838.587522506714,5235,5235,1.0,False,30.65296808878581
44,full,18,6.226632595062256,6.185095310211182,0.17785458266735077,1.4437779188156128,519.5655822753906,7771.118402481079,5310,5310,1.0,False,34.63770548502604
44,full,19,6.223742961883545,6.215274333953857,0.17390303313732147,1.4304105043411255,444.78678703308105,7621.7498779296875,5378,5378,1.0,False,29.65245246887207
44,full,20,6.202142238616943,6.172953248023987,0.16438719630241394,1.422119140625,468.7645435333252,7791.742563247681,5456,5456,1.0,False,31.250969568888348
44,full,21,6.167064309120178,6.121500730514526,0.1508101224899292,1.4127949476242065,471.9421863555908,7958.419322967529,5523,5523,1.0,False,31.462812423706055
44,full,22,6.196946501731873,6.150506138801575,0.1487087458372116,1.393338680267334,457.7658176422119,7654.060125350952,5591,5591,1.0,False,30.51772117614746
44,full,23,6.335653066635132,6.249985694885254,0.1648685485124588,1.3829702138900757,481.4615249633789,7846.741199493408,5661,5661,1.0,False,32.097434997558594
44,full,24,6.443003416061401,6.408807039260864,0.17468976974487305,1.3705261945724487,492.42281913757324,8051.252841949463,5736,5736,1.0,False,32.82818794250488
44,full,25,6.577797532081604,6.509631872177124,0.19179539382457733,1.354244589805603,492.51770973205566,8083.785057067871,5808,5808,1.0,False,32.83451398213705
44,full,26,6.758295297622681,6.678882837295532,0.22042465209960938,1.3435733318328857,482.8639030456543,8331.201791763306,5879,5879,1.0,False,32.19092686971029
44,full,27,6.968244314193726,6.927880644798279,0.24399754405021667,1.3610678911209106,476.56917572021484,8179.218530654907,5950,5950,1.0,False,31.771278381347656
44,full,28,7.141970992088318,7.11774468421936,0.26567304134368896,1.358824610710144,478.04737091064453,8212.158918380737,6022,6022,1.0,False,31.8698247273763
44,full,29,7.286571264266968,7.218310832977295,0.2871825695037842,1.3535387516021729,489.35484886169434,8314.500093460083,6096,6096,1.0,False,32.623656590779625
44,full,30,7.408202886581421,7.350630760192871,0.2932814955711365,1.3883167505264282,490.9663200378418,8351.863145828247,6166,6166,1.0,False,32.73108800252279
44,full,31,7.487920522689819,7.418780326843262,0.30307161808013916,1.4075913429260254,487.25008964538574,8556.588411331177,6239,6239,1.0,False,32.48333930969238
44,full,32,7.526178956031799,7.506737112998962,0.30598074197769165,1.4270647764205933,500.5643367767334,8604.039669036865,6310,6310,1.0,False,33.37095578511556
44,full,33,7.477368116378784,7.387809157371521,0.30396056175231934,1.4421101808547974,484.70354080200195,8561.063051223755,6384,6384,1.0,False,32.31356938680013
44,full,34,7.445407509803772,7.373026609420776,0.2938290536403656,1.4384809732437134,498.6879825592041,8659.993171691895,6454,6454,1.0,False,33.24586550394694
44,full,35,7.359859347343445,7.321068644523621,0.2825395464897156,1.4277493953704834,491.66345596313477,8685.713768005371,6524,6524,1.0,False,32.77756373087565
44,full,36,7.325716018676758,7.266829013824463,0.277217298746109,1.398898959159851,496.6418743133545,8733.52074623108,6597,6597,1.0,False,33.10945828755697
44,full,37,7.254137992858887,7.148215174674988,0.256584495306015,1.3787245750427246,502.93612480163574,8786.31329536438,6675,6675,1.0,False,33.52907498677572
44,full,38,7.144666314125061,7.10212767124176,0.23529259860515594,1.366254448890686,506.2375068664551,8867.932558059692,6747,6747,1.0,False,33.749167124430336
44,full,39,7.078381776809692,7.005135416984558,0.21486084163188934,1.3438533544540405,512.3209953308105,8674.865245819092,6815,6815,1.0,False,34.15473302205404
44,full,40,6.911553740501404,6.820236444473267,0.1709541529417038,1.3178935050964355,588.5858535766602,8876.68514251709,6887,6887,1.0,False,39.23905690511068
44,full,41,6.372913122177124,6.27572774887085,0.12053948640823364,1.3080415725708008,504.0152072906494,8794.858694076538,6961,6961,1.0,False,33.601013819376625
44,full,42,6.3088226318359375,6.178467273712158,0.06811796128749847,1.2925934791564941,506.76679611206055,8624.193906784058,7036,7036,1.0,False,33.78445307413737
44,full,43,5.887947082519531,5.790928602218628,-0.03492923080921173,1.2881077527999878,506.9994926452637,8779.473543167114,7109,7109,1.0,False,33.799966176350914
44,full,44,5.568060874938965,5.447150468826294,-0.11114716529846191,1.2799770832061768,526.2813568115234,8899.668455123901,7179,7179,1.0,False,35.0854237874349
44,full,45,5.469530820846558,5.344353914260864,-0.13347816467285156,1.2608108520507812,545.7584857940674,9034.563541412354,7251,7251,1.0,False,36.38389905293783
44,full,46,5.377298593521118,5.2337729930877686,-0.17778901755809784,1.2338887453079224,502.00891494750977,8819.031715393066,7327,7327,1.0,False,33.46726099650065
44,full,47,5.366557836532593,5.252336263656616,-0.1875697374343872,1.213391900062561,504.8871040344238,8799.102544784546,7397,7397,1.0,False,33.659140268961586
44,full,48,5.528002381324768,5.34209132194519,-0.16181758046150208,1.1922110319137573,507.7071189880371,8630.05542755127,7470,7470,1.0,False,33.84714126586914
44,full,49,5.696914792060852,5.592892169952393,-0.13741157948970795,1.1779792308807373,517.5056457519531,8609.10964012146,7542,7542,1.0,False,34.50037638346354
44,random,1,12.114126682281494,12.107350826263428,0.7918574213981628,1.1868295669555664,67.36445426940918,6798.915863037109,4064,9,0.0022145669291338582,True,4.490963617960612
44,random,2,10.651848316192627,10.646922588348389,0.7088479995727539,1.198093056678772,64.95237350463867,6683.247804641724,4138,9,0.0021749637506041568,True,4.330158233642578
44,random,3,9.981555938720703,9.971359372138977,0.6602293848991394,1.2117592096328735,72.87287712097168,6948.778867721558,4216,9,0.0021347248576850096,True,4.858191808064778
44,random,4,9.605355262756348,9.60102379322052,0.6319258213043213,1.2267011404037476,68.6485767364502,6722.351312637329,4289,9,0.002098391233387736,True,4.576571782430013
44,random,5,9.379626512527466,9.374157190322876,0.6135572195053101,1.2441041469573975,78.57751846313477,7001.932144165039,4362,9,0.0020632737276478678,True,5.238501230875651
44,random,6,9.065924882888794,9.060614109039307,0.5816302299499512,1.2664825916290283,67.34275817871094,7107.740640640259,4436,9,0.0020288548241659153,True,4.4895172119140625
44,random,7,8.4884113073349,8.479565382003784,0.5180661678314209,1.2927361726760864,58.81690979003906,6962.133169174194,4511,8,0.0017734426956328973,True,3.9211273193359375
44,random,8,7.991247177124023,7.987409830093384,0.46007442474365234,1.3173243999481201,62.60418891906738,7000.897645950317,4586,9,0.0019624945486262538,True,4.173612594604492
44,random,9,7.637114524841309,7.635643482208252,0.4127042889595032,1.3413559198379517,66.83087348937988,7015.945672988892,4659,9,0.0019317450096587251,True,4.455391565958659
44,random,10,7.310738563537598,7.30904221534729,0.3663763999938965,1.364081859588623,50.905466079711914,7333.420515060425,4735,8,0.001689545934530095,True,3.393697738647461
44,random,11,7.083250284194946,7.0824843645095825,0.33279794454574585,1.383009910583496,49.897193908691406,7264.631032943726,4810,8,0.0016632016632016633,True,3.3264795939127603
44,random,12,6.878204345703125,6.875669360160828,0.30026185512542725,1.401408314704895,63.971757888793945,7235.049724578857,4884,8,0.001638001638001638,True,4.26478385925293
44,random,13,6.676226854324341,6.67428195476532,0.2659435272216797,1.423335075378418,64.46290016174316,7350.855588912964,4953,9,0.0018170805572380376,True,4.297526677449544
44,random,14,6.443043351173401,6.441860198974609,0.2266085147857666,1.4390535354614258,66.20383262634277,7219.956398010254,5024,9,0.0017914012738853504,True,4.413588841756185
44,random,15,6.34817361831665,6.342880129814148,0.2080782651901245,1.445443034172058,59.335947036743164,7112.4420166015625,5102,8,0.0015680125441003528,True,3.9557298024495444
44,random,16,6.31834089756012,6.303253769874573,0.19809037446975708,1.448603630065918,66.03384017944336,7403.4059047698975,5171,8,0.0015470895378070005,True,4.402256011962891
44,random,17,6.212459206581116,6.192878484725952,0.17861804366111755,1.446230411529541,58.55393409729004,7755.117416381836,5246,8,0.0015249714067861228,True,3.9035956064860025
44,random,18,6.187747120857239,6.159834265708923,0.17388466000556946,1.4437779188156128,48.64239692687988,7496.136665344238,5317,8,0.0015046078615760768,True,3.242826461791992
44,random,19,6.20724081993103,6.177757978439331,0.17300407588481903,1.4304105043411255,54.525136947631836,7616.456031799316,5386,7,0.0012996658002228,True,3.6350091298421225
44,random,20,6.197400093078613,6.160234212875366,0.16571742296218872,1.422119140625,54.20684814453125,7628.779411315918,5460,8,0.0014652014652014652,True,3.6137898763020835
44,random,21,6.143848896026611,6.11097514629364,0.14947521686553955,1.4127949476242065,53.8177490234375,7693.812608718872,5526,7,0.0012667390517553383,True,3.5878499348958335
44,random,22,6.193854808807373,6.127029061317444,0.14929303526878357,1.393338680267334,36.81635856628418,7874.509334564209,5598,6,0.0010718113612004287,True,2.4544239044189453
44,random,23,6.297623515129089,6.243457794189453,0.1603604555130005,1.3829702138900757,56.48517608642578,7890.786409378052,5665,8,0.001412180052956752,True,3.7656784057617188
44,random,24,6.41304612159729,6.371161937713623,0.17117957770824432,1.3705261945724487,64.28647041320801,7747.747898101807,5739,8,0.0013939710751001916,True,4.285764694213867
44,random,25,6.536183953285217,6.479954123497009,0.185499370098114,1.354244589805603,26.808500289916992,7855.400085449219,5807,6,0.0010332357499569485,True,1.7872333526611328
44,random,26,6.708706021308899,6.632401943206787,0.21302032470703125,1.3435733318328857,45.82333564758301,7814.434051513672,5879,7,0.0011906786868515053,True,3.0548890431722007
44,random,27,6.9351524114608765,6.866814494132996,0.23878854513168335,1.3610678911209106,60.06455421447754,7769.192695617676,5954,8,0.0013436345314074571,True,4.004303614298503
44,random,28,7.114173173904419,7.06633448600769,0.26019418239593506,1.358824610710144,48.42257499694824,8124.20129776001,6024,7,0.0011620185922974768,True,3.2281716664632163
44,random,29,7.286998629570007,7.1918803453445435,0.28641340136528015,1.3535387516021729,45.578956604003906,8086.729288101196,6097,7,0.001148105625717566,True,3.0385971069335938
44,random,30,7.442516088485718,7.395254969596863,0.29783570766448975,1.3883167505264282,58.19272994995117,8237.723588943481,6172,8,0.0012961762799740765,True,3.8795153299967446
44,random,31,7.4975258111953735,7.44965672492981,0.3047303557395935,1.4075913429260254,51.20062828063965,8375.437498092651,6243,7,0.0011212558065032837,True,3.41337521870931
44,random,32,7.48934805393219,7.458685040473938,0.30041295289993286,1.4270647764205933,58.46285820007324,8236.762762069702,6310,8,0.0012678288431061807,True,3.897523880004883
44,random,33,7.394058704376221,7.353419065475464,0.29266104102134705,1.4421101808547974,40.11416435241699,8378.005981445312,6380,6,0.0009404388714733542,True,2.6742776234944663
44,random,34,7.3365092277526855,7.297716736793518,0.27942782640457153,1.4384809732437134,47.2261905670166,8364.10927772522,6449,7,0.0010854396030392309,True,3.1484127044677734
44,random,35,7.254533767700195,7.220128178596497,0.2687799334526062,1.4277493953704834,41.837215423583984,8253.74174118042,6527,7,0.001072468208978091,True,2.789147694905599
44,random,36,7.224358916282654,7.189140319824219,0.265539288520813,1.398898959159851,51.22852325439453,8881.452083587646,6602,7,0.0010602847621932747,True,3.4152348836263022
44,random,37,7.185434103012085,7.0940715074539185,0.2512108087539673,1.3787245750427246,57.40189552307129,8639.766454696655,6674,8,0.001198681450404555,True,3.8267930348714194
44,random,38,7.118050456047058,7.0672667026519775,0.23714540898799896,1.366254448890686,59.77511405944824,8353.495836257935,6745,7,0.0010378057820607859,True,3.9850076039632163
44,random,39,7.058064937591553,7.0074546337127686,0.21940378844738007,1.3438533544540405,48.12479019165039,8604.352235794067,6819,6,0.0008798944126704796,True,3.208319346110026
44,random,40,6.856004595756531,6.8007272481918335,0.1711674928665161,1.3178935050964355,48.81715774536133,8493.837356567383,6893,8,0.0011605977078195271,True,3.2544771830240884
44,random,41,6.281081438064575,6.191887259483337,0.11345931142568588,1.3080415725708008,29.326200485229492,8172.381401062012,6970,7,0.0010043041606886656,True,1.9550800323486328
44,random,42,6.143330931663513,6.064063906669617,0.04846251755952835,1.2925934791564941,34.10148620605469,8468.994140625,7048,7,0.0009931895573212259,True,2.273432413736979
44,random,43,5.816175937652588,5.651463866233826,-0.04073667526245117,1.2881077527999878,38.96784782409668,8121.479272842407,7120,6,0.0008426966292134832,True,2.5978565216064453
44,random,44,5.541450381278992,5.387755632400513,-0.11171000450849533,1.2799770832061768,42.21487045288086,8407.801151275635,7192,7,0.0009733036707452725,True,2.814324696858724
44,random,45,5.42073667049408,5.325157046318054,-0.1380387842655182,1.2608108520507812,43.74194145202637,8153.088808059692,7267,7,0.0009632585661208202,True,2.9161294301350913
44,random,46,5.341487526893616,5.187456011772156,-0.18117885291576385,1.2338887453079224,32.64808654785156,8212.454557418823,7340,7,0.0009536784741144414,True,2.176539103190104
44,random,47,5.373489260673523,5.229681730270386,-0.18258574604988098,1.213391900062561,43.14875602722168,8525.718212127686,7410,6,0.0008097165991902834,True,2.876583735148112
44,random,48,5.5471402406692505,5.368826389312744,-0.15166154503822327,1.1922110319137573,55.620670318603516,8131.79874420166,7488,7,0.0009348290598290599,True,3.708044687906901
44,random,49,5.743275880813599,5.6175172328948975,-0.12229663133621216,1.1779792308807373,57.12175369262695,8532.90581703186,7561,7,0.0009258034651501124,True,3.808116912841797
44,error_only,1,12.1116042137146,12.107350826263428,0.7917594313621521,1.1868295669555664,24.761438369750977,6676.7542362213135,4066,9,0.0022134776192818495,True,1.6507625579833984
44,error_only,2,10.656144618988037,10.646047592163086,0.7091748118400574,1.198093056678772,21.304607391357422,6650.840759277344,4140,9,0.002173913043478261,True,1.4203071594238281
44,error_only,3,9.980853199958801,9.975280165672302,0.6601983904838562,1.2117592096328735,21.396398544311523,6861.369848251343,4208,10,0.002376425855513308,True,1.4264265696207683
44,error_only,4,9.606598019599915,9.599451422691345,0.632034420967102,1.2267011404037476,22.990942001342773,7073.525428771973,4281,10,0.00233590282644242,True,1.5327294667561848
44,error_only,5,9.377884864807129,9.374752640724182,0.6133963465690613,1.2441041469573975,20.864248275756836,6995.374917984009,4353,10,0.002297266253158741,True,1.3909498850504558
44,error_only,6,9.068853855133057,9.05882477760315,0.5819467902183533,1.2664825916290283,20.86186408996582,6841.656446456909,4425,10,0.0022598870056497176,True,1.3907909393310547
44,error_only,7,8.48612904548645,8.480911254882812,0.5178773403167725,1.2927361726760864,21.266698837280273,7070.950746536255,4498,9,0.0020008892841262785,True,1.4177799224853516
44,error_only,8,7.990391850471497,7.982020974159241,0.4598127603530884,1.3173243999481201,23.828744888305664,7047.183990478516,4570,9,0.0019693654266958426,True,1.588582992553711
44,error_only,9,7.6417624950408936,7.634856104850769,0.413025826215744,1.3413559198379517,19.014596939086914,6805.027008056641,4640,9,0.001939655172413793,True,1.2676397959391277
44,error_only,10,7.312907576560974,7.308298945426941,0.36590325832366943,1.364081859588623,11.838674545288086,7218.0516719818115,4712,8,0.001697792869269949,False,0.7892449696858724
44,error_only,11,7.081632018089294,7.078719735145569,0.3315473794937134,1.383009910583496,10.945320129394531,7346.40908241272,4783,8,0.00167259042441982,False,0.7296880086263021
44,error_only,12,6.877809762954712,6.876944303512573,0.29926997423171997,1.401408314704895,19.145727157592773,7273.51975440979,4857,8,0.0016471072678608193,True,1.2763818105061848
44,error_only,13,6.682300567626953,6.68165922164917,0.26610082387924194,1.423335075378418,18.0356502532959,7322.640657424927,4932,7,0.001419302514193025,True,1.2023766835530598
44,error_only,14,6.45584762096405,6.450161933898926,0.22776095569133759,1.4390535354614258,12.666940689086914,7255.004167556763,5006,7,0.0013983220135836995,False,0.8444627126057943
44,error_only,15,6.364215016365051,6.352996826171875,0.20944726467132568,1.445443034172058,23.12445640563965,7419.509172439575,5075,7,0.001379310344827586,True,1.5416304270426433
44,error_only,16,6.3375067710876465,6.314906477928162,0.1998075246810913,1.448603630065918,28.36322784423828,7524.147033691406,5147,7,0.0013600155430347775,True,1.890881856282552
44,error_only,17,6.2497031688690186,6.21057391166687,0.18289463222026825,1.446230411529541,22.203445434570312,7787.2443199157715,5217,6,0.0011500862564692352,True,1.4802296956380208
44,error_only,18,6.244804263114929,6.195821166038513,0.18060509860515594,1.4437779188156128,22.290468215942383,7455.013751983643,5286,6,0.0011350737797956867,True,1.486031214396159
44,error_only,19,6.302709579467773,6.233683824539185,0.18479947745800018,1.4304105043411255,26.576757431030273,7563.289403915405,5353,6,0.0011208668036614981,True,1.7717838287353516
44,error_only,20,6.31144106388092,6.254512667655945,0.1792784184217453,1.422119140625,34.21473503112793,7335.241317749023,5420,6,0.001107011070110701,True,2.280982335408529
44,error_only,21,6.285019516944885,6.223032474517822,0.16673842072486877,1.4127949476242065,25.016069412231445,7589.55454826355,5490,6,0.001092896174863388,True,1.6677379608154297
44,error_only,22,6.2996697425842285,6.265468597412109,0.16246962547302246,1.393338680267334,15.846729278564453,7879.660844802856,5558,6,0.0010795250089960418,True,1.0564486185709636
44,error_only,23,6.42762303352356,6.346381902694702,0.17763976752758026,1.3829702138900757,26.54743194580078,7654.290437698364,5627,6,0.0010662875422072153,True,1.7698287963867188
44,error_only,24,6.564229130744934,6.494154334068298,0.19225482642650604,1.3705261945724487,28.72323989868164,8026.479244232178,5697,6,0.00105318588730911,True,1.9148826599121094
44,error_only,25,6.66830837726593,6.624724864959717,0.20436279475688934,1.354244589805603,35.83025932312012,7911.389112472534,5767,6,0.0010404022888850356,True,2.3886839548746743
44,error_only,26,6.81080162525177,6.758638024330139,0.2262275069952011,1.3435733318328857,26.078462600708008,7971.40097618103,5834,6,0.0010284538909838875,True,1.738564173380534
